TurbID,node_index,signal,representation,component,causal_window,future_horizon,association_method,association,absolute_association,valid_pair_count,feature_information_end_offset,target_start_offset,target_end_offset,fit_split
118,117,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13054753908391897,0.13054753908391897,32762,0,1,10,train
119,118,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13563660831349664,0.13563660831349664,33794,0,1,10,train
120,119,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.12657576209428598,0.12657576209428598,33520,0,1,10,train
121,120,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13564751290926977,0.13564751290926977,33741,0,1,10,train
122,121,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.12301548087223851,0.12301548087223851,32399,0,1,10,train
123,122,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13760617100329312,0.13760617100329312,31843,0,1,10,train
124,123,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.1263890278024398,0.1263890278024398,32451,0,1,10,train
125,124,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.1269044670670073,0.1269044670670073,32394,0,1,10,train
126,125,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.12761246054370684,0.12761246054370684,33022,0,1,10,train
127,126,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13665801024586433,0.13665801024586433,33348,0,1,10,train
128,127,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13134153776720597,0.13134153776720597,33419,0,1,10,train
129,128,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.14250275204667942,0.14250275204667942,33815,0,1,10,train
130,129,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13454464211526632,0.13454464211526632,33421,0,1,10,train
131,130,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.12916630981244484,0.12916630981244484,33428,0,1,10,train
132,131,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13840815070762905,0.13840815070762905,34952,0,1,10,train
133,132,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13747076079895226,0.13747076079895226,32099,0,1,10,train
134,133,Wspd,local_residual_ma6,local_residual,6.0,10,pearson,0.13802689367864165,0.13802689367864165,34605,0,1,10,train
1,0,Wspd,trend_ma18,trend,18.0,3,pearson,0.7286640584187107,0.7286640584187107,30422,0,1,3,train
2,1,Wspd,trend_ma18,trend,18.0,3,pearson,0.7161183360167821,0.7161183360167821,30388,0,1,3,train
3,2,Wspd,trend_ma18,trend,18.0,3,pearson,0.7127629460071767,0.7127629460071767,30574,0,1,3,train
4,3,Wspd,trend_ma18,trend,18.0,3,pearson,0.7202050505992009,0.7202050505992009,30753,0,1,3,train
5,4,Wspd,trend_ma18,trend,18.0,3,pearson,0.7465930952477148,0.7465930952477148,31878,0,1,3,train
6,5,Wspd,trend_ma18,trend,18.0,3,pearson,0.7375829597359763,0.7375829597359763,31062,0,1,3,train
7,6,Wspd,trend_ma18,trend,18.0,3,pearson,0.7481687181579068,0.7481687181579068,31480,0,1,3,train
8,7,Wspd,trend_ma18,trend,18.0,3,pearson,0.749744201424481,0.749744201424481,31482,0,1,3,train
9,8,Wspd,trend_ma18,trend,18.0,3,pearson,0.7289680476824082,0.7289680476824082,30845,0,1,3,train
10,9,Wspd,trend_ma18,trend,18.0,3,pearson,0.7519391461591679,0.7519391461591679,31194,0,1,3,train
11,10,Wspd,trend_ma18,trend,18.0,3,pearson,0.7255626611927091,0.7255626611927091,31036,0,1,3,train
12,11,Wspd,trend_ma18,trend,18.0,3,pearson,0.7210352503997142,0.7210352503997142,30917,0,1,3,train
13,12,Wspd,trend_ma18,trend,18.0,3,pearson,0.7312330638848031,0.7312330638848031,31140,0,1,3,train
14,13,Wspd,trend_ma18,trend,18.0,3,pearson,0.7508241282628556,0.7508241282628556,31943,0,1,3,train
15,14,Wspd,trend_ma18,trend,18.0,3,pearson,0.7219906992137185,0.7219906992137185,30958,0,1,3,train
16,15,Wspd,trend_ma18,trend,18.0,3,pearson,0.7035862807882358,0.7035862807882358,30753,0,1,3,train
17,16,Wspd,trend_ma18,trend,18.0,3,pearson,0.7387247038885449,0.7387247038885449,31144,0,1,3,train
18,17,Wspd,trend_ma18,trend,18.0,3,pearson,0.7606698970529914,0.7606698970529914,31806,0,1,3,train
19,18,Wspd,trend_ma18,trend,18.0,3,pearson,0.7249350926627425,0.7249350926627425,30990,0,1,3,train
20,19,Wspd,trend_ma18,trend,18.0,3,pearson,0.721846558512932,0.721846558512932,30304,0,1,3,train
21,20,Wspd,trend_ma18,trend,18.0,3,pearson,0.7322828848280261,0.7322828848280261,31189,0,1,3,train
22,21,Wspd,trend_ma18,trend,18.0,3,pearson,0.718356564916815,0.718356564916815,29742,0,1,3,train
23,22,Wspd,trend_ma18,trend,18.0,3,pearson,0.730539360429962,0.730539360429962,30496,0,1,3,train
24,23,Wspd,trend_ma18,trend,18.0,3,pearson,0.7137949135389635,0.7137949135389635,30922,0,1,3,train
25,24,Wspd,trend_ma18,trend,18.0,3,pearson,0.7199055096565581,0.7199055096565581,30601,0,1,3,train
26,25,Wspd,trend_ma18,trend,18.0,3,pearson,0.7462233335355205,0.7462233335355205,32304,0,1,3,train
27,26,Wspd,trend_ma18,trend,18.0,3,pearson,0.733220221182519,0.733220221182519,31504,0,1,3,train
28,27,Wspd,trend_ma18,trend,18.0,3,pearson,0.7442401034738196,0.7442401034738196,32568,0,1,3,train
29,28,Wspd,trend_ma18,trend,18.0,3,pearson,0.721352834923283,0.721352834923283,31026,0,1,3,train
30,29,Wspd,trend_ma18,trend,18.0,3,pearson,0.7233988827824537,0.7233988827824537,31513,0,1,3,train
31,30,Wspd,trend_ma18,trend,18.0,3,pearson,0.7288021253208848,0.7288021253208848,31664,0,1,3,train
32,31,Wspd,trend_ma18,trend,18.0,3,pearson,0.7202869219723422,0.7202869219723422,30430,0,1,3,train
33,32,Wspd,trend_ma18,trend,18.0,3,pearson,0.7275661567760118,0.7275661567760118,30976,0,1,3,train
34,33,Wspd,trend_ma18,trend,18.0,3,pearson,0.702222209594124,0.702222209594124,30463,0,1,3,train
35,34,Wspd,trend_ma18,trend,18.0,3,pearson,0.7163091702158911,0.7163091702158911,30132,0,1,3,train
36,35,Wspd,trend_ma18,trend,18.0,3,pearson,0.732655854735805,0.732655854735805,30915,0,1,3,train
37,36,Wspd,trend_ma18,trend,18.0,3,pearson,0.7463459850188418,0.7463459850188418,30864,0,1,3,train
38,37,Wspd,trend_ma18,trend,18.0,3,pearson,0.7325123273502745,0.7325123273502745,31444,0,1,3,train
39,38,Wspd,trend_ma18,trend,18.0,3,pearson,0.7368013506586544,0.7368013506586544,31037,0,1,3,train
40,39,Wspd,trend_ma18,trend,18.0,3,pearson,0.7370178583340169,0.7370178583340169,31361,0,1,3,train
41,40,Wspd,trend_ma18,trend,18.0,3,pearson,0.7205997333145893,0.7205997333145893,29840,0,1,3,train
42,41,Wspd,trend_ma18,trend,18.0,3,pearson,0.7374542109737882,0.7374542109737882,30604,0,1,3,train
43,42,Wspd,trend_ma18,trend,18.0,3,pearson,0.7443411175139111,0.7443411175139111,31102,0,1,3,train
44,43,Wspd,trend_ma18,trend,18.0,3,pearson,0.6976747695398917,0.6976747695398917,29434,0,1,3,train
45,44,Wspd,trend_ma18,trend,18.0,3,pearson,0.7242930266381229,0.7242930266381229,30498,0,1,3,train
46,45,Wspd,trend_ma18,trend,18.0,3,pearson,0.7130347822583093,0.7130347822583093,29846,0,1,3,train
47,46,Wspd,trend_ma18,trend,18.0,3,pearson,0.6954880555694111,0.6954880555694111,30103,0,1,3,train
48,47,Wspd,trend_ma18,trend,18.0,3,pearson,0.72535694641058,0.72535694641058,30969,0,1,3,train
49,48,Wspd,trend_ma18,trend,18.0,3,pearson,0.7464217890785204,0.7464217890785204,32545,0,1,3,train
50,49,Wspd,trend_ma18,trend,18.0,3,pearson,0.7286407783948977,0.7286407783948977,30740,0,1,3,train
51,50,Wspd,trend_ma18,trend,18.0,3,pearson,0.7279828016141214,0.7279828016141214,31462,0,1,3,train
52,51,Wspd,trend_ma18,trend,18.0,3,pearson,0.7113642031679765,0.7113642031679765,29043,0,1,3,train
53,52,Wspd,trend_ma18,trend,18.0,3,pearson,0.746781576527244,0.746781576527244,31799,0,1,3,train
54,53,Wspd,trend_ma18,trend,18.0,3,pearson,0.742535805451374,0.742535805451374,31759,0,1,3,train
55,54,Wspd,trend_ma18,trend,18.0,3,pearson,0.7274528609547801,0.7274528609547801,30702,0,1,3,train
56,55,Wspd,trend_ma18,trend,18.0,3,pearson,0.726824886707241,0.726824886707241,29542,0,1,3,train
57,56,Wspd,trend_ma18,trend,18.0,3,pearson,0.736168892658901,0.736168892658901,31760,0,1,3,train
58,57,Wspd,trend_ma18,trend,18.0,3,pearson,0.749120823587013,0.749120823587013,33384,0,1,3,train
59,58,Wspd,trend_ma18,trend,18.0,3,pearson,0.7325672696838584,0.7325672696838584,30020,0,1,3,train
60,59,Wspd,trend_ma18,trend,18.0,3,pearson,0.7008117177666551,0.7008117177666551,30476,0,1,3,train
61,60,Wspd,trend_ma18,trend,18.0,3,pearson,0.7177043115552426,0.7177043115552426,29791,0,1,3,train
62,61,Wspd,trend_ma18,trend,18.0,3,pearson,0.7452337762705036,0.7452337762705036,32220,0,1,3,train
63,62,Wspd,trend_ma18,trend,18.0,3,pearson,0.7488949286352731,0.7488949286352731,30878,0,1,3,train
64,63,Wspd,trend_ma18,trend,18.0,3,pearson,0.7257350581888989,0.7257350581888989,29786,0,1,3,train
65,64,Wspd,trend_ma18,trend,18.0,3,pearson,0.7317799373058843,0.7317799373058843,30635,0,1,3,train
66,65,Wspd,trend_ma18,trend,18.0,3,pearson,0.7373790869388093,0.7373790869388093,31065,0,1,3,train
67,66,Wspd,trend_ma18,trend,18.0,3,pearson,0.7327612726215221,0.7327612726215221,31879,0,1,3,train
68,67,Wspd,trend_ma18,trend,18.0,3,pearson,0.7247242091565962,0.7247242091565962,31357,0,1,3,train
69,68,Wspd,trend_ma18,trend,18.0,3,pearson,0.7182572852369215,0.7182572852369215,30582,0,1,3,train
70,69,Wspd,trend_ma18,trend,18.0,3,pearson,0.6993354603763189,0.6993354603763189,30657,0,1,3,train
71,70,Wspd,trend_ma18,trend,18.0,3,pearson,0.7516738733360009,0.7516738733360009,33486,0,1,3,train
72,71,Wspd,trend_ma18,trend,18.0,3,pearson,0.7092847132145521,0.7092847132145521,30426,0,1,3,train
73,72,Wspd,trend_ma18,trend,18.0,3,pearson,0.7444076454217585,0.7444076454217585,32349,0,1,3,train
74,73,Wspd,trend_ma18,trend,18.0,3,pearson,0.7370882780807659,0.7370882780807659,31118,0,1,3,train
75,74,Wspd,trend_ma18,trend,18.0,3,pearson,0.736400696283047,0.736400696283047,30531,0,1,3,train
76,75,Wspd,trend_ma18,trend,18.0,3,pearson,0.7433741615999692,0.7433741615999692,30934,0,1,3,train
77,76,Wspd,trend_ma18,trend,18.0,3,pearson,0.7164998159448839,0.7164998159448839,30636,0,1,3,train
78,77,Wspd,trend_ma18,trend,18.0,3,pearson,0.7298690812010363,0.7298690812010363,29784,0,1,3,train
79,78,Wspd,trend_ma18,trend,18.0,3,pearson,0.7370888881679702,0.7370888881679702,29803,0,1,3,train
80,79,Wspd,trend_ma18,trend,18.0,3,pearson,0.7534415656333574,0.7534415656333574,30854,0,1,3,train
81,80,Wspd,trend_ma18,trend,18.0,3,pearson,0.7600312268510813,0.7600312268510813,30793,0,1,3,train
82,81,Wspd,trend_ma18,trend,18.0,3,pearson,0.7374284420649555,0.7374284420649555,29474,0,1,3,train
83,82,Wspd,trend_ma18,trend,18.0,3,pearson,0.7901282035242151,0.7901282035242151,30098,0,1,3,train
84,83,Wspd,trend_ma18,trend,18.0,3,pearson,0.7713888286856571,0.7713888286856571,33679,0,1,3,train
85,84,Wspd,trend_ma18,trend,18.0,3,pearson,0.7431327784501163,0.7431327784501163,29888,0,1,3,train
86,85,Wspd,trend_ma18,trend,18.0,3,pearson,0.7425692094251571,0.7425692094251571,31019,0,1,3,train
87,86,Wspd,trend_ma18,trend,18.0,3,pearson,0.7408222290624277,0.7408222290624277,33376,0,1,3,train
88,87,Wspd,trend_ma18,trend,18.0,3,pearson,0.7211219444261122,0.7211219444261122,30221,0,1,3,train
89,88,Wspd,trend_ma18,trend,18.0,3,pearson,0.7059234870595295,0.7059234870595295,30607,0,1,3,train
90,89,Wspd,trend_ma18,trend,18.0,3,pearson,0.7133849709165851,0.7133849709165851,30773,0,1,3,train
91,90,Wspd,trend_ma18,trend,18.0,3,pearson,0.715065935132904,0.715065935132904,30688,0,1,3,train
92,91,Wspd,trend_ma18,trend,18.0,3,pearson,0.7284297019383985,0.7284297019383985,29946,0,1,3,train
93,92,Wspd,trend_ma18,trend,18.0,3,pearson,0.7086305550187972,0.7086305550187972,28959,0,1,3,train
94,93,Wspd,trend_ma18,trend,18.0,3,pearson,0.7286226427217163,0.7286226427217163,30107,0,1,3,train
95,94,Wspd,trend_ma18,trend,18.0,3,pearson,0.7214558642011419,0.7214558642011419,29594,0,1,3,train
96,95,Wspd,trend_ma18,trend,18.0,3,pearson,0.7407822637984053,0.7407822637984053,28140,0,1,3,train
97,96,Wspd,trend_ma18,trend,18.0,3,pearson,0.7447389218596963,0.7447389218596963,28845,0,1,3,train
98,97,Wspd,trend_ma18,trend,18.0,3,pearson,0.7428074194317542,0.7428074194317542,31548,0,1,3,train
99,98,Wspd,trend_ma18,trend,18.0,3,pearson,0.7681409751645233,0.7681409751645233,32637,0,1,3,train
100,99,Wspd,trend_ma18,trend,18.0,3,pearson,0.7577716972889452,0.7577716972889452,29839,0,1,3,train
101,100,Wspd,trend_ma18,trend,18.0,3,pearson,0.72915126778542,0.72915126778542,30353,0,1,3,train
102,101,Wspd,trend_ma18,trend,18.0,3,pearson,0.719466883827307,0.719466883827307,29372,0,1,3,train
103,102,Wspd,trend_ma18,trend,18.0,3,pearson,0.7404870158003765,0.7404870158003765,31821,0,1,3,train
104,103,Wspd,trend_ma18,trend,18.0,3,pearson,0.7162571784818272,0.7162571784818272,30185,0,1,3,train
105,104,Wspd,trend_ma18,trend,18.0,3,pearson,0.7128577427446265,0.7128577427446265,30532,0,1,3,train
106,105,Wspd,trend_ma18,trend,18.0,3,pearson,0.7228182644429691,0.7228182644429691,29413,0,1,3,train
107,106,Wspd,trend_ma18,trend,18.0,3,pearson,0.742496028012772,0.742496028012772,31544,0,1,3,train
108,107,Wspd,trend_ma18,trend,18.0,3,pearson,0.7448261766971553,0.7448261766971553,29359,0,1,3,train
109,108,Wspd,trend_ma18,trend,18.0,3,pearson,0.7054975802083991,0.7054975802083991,30903,0,1,3,train
110,109,Wspd,trend_ma18,trend,18.0,3,pearson,0.7270690221514959,0.7270690221514959,30969,0,1,3,train
111,110,Wspd,trend_ma18,trend,18.0,3,pearson,0.7308093496097007,0.7308093496097007,30799,0,1,3,train
112,111,Wspd,trend_ma18,trend,18.0,3,pearson,0.7356120390739608,0.7356120390739608,29994,0,1,3,train
113,112,Wspd,trend_ma18,trend,18.0,3,pearson,0.7225400693904509,0.7225400693904509,30423,0,1,3,train
114,113,Wspd,trend_ma18,trend,18.0,3,pearson,0.7282470698490802,0.7282470698490802,29743,0,1,3,train
115,114,Wspd,trend_ma18,trend,18.0,3,pearson,0.7308866708566987,0.7308866708566987,28485,0,1,3,train
116,115,Wspd,trend_ma18,trend,18.0,3,pearson,0.7260607572896861,0.7260607572896861,29110,0,1,3,train
117,116,Wspd,trend_ma18,trend,18.0,3,pearson,0.7382229926995308,0.7382229926995308,29400,0,1,3,train
118,117,Wspd,trend_ma18,trend,18.0,3,pearson,0.7145771346848786,0.7145771346848786,29795,0,1,3,train
119,118,Wspd,trend_ma18,trend,18.0,3,pearson,0.748159686353101,0.748159686353101,31221,0,1,3,train
120,119,Wspd,trend_ma18,trend,18.0,3,pearson,0.7165784113304974,0.7165784113304974,30631,0,1,3,train
121,120,Wspd,trend_ma18,trend,18.0,3,pearson,0.7361687087929928,0.7361687087929928,30966,0,1,3,train
122,121,Wspd,trend_ma18,trend,18.0,3,pearson,0.7219708696500956,0.7219708696500956,29091,0,1,3,train
123,122,Wspd,trend_ma18,trend,18.0,3,pearson,0.6929792044910325,0.6929792044910325,29060,0,1,3,train
124,123,Wspd,trend_ma18,trend,18.0,3,pearson,0.7461224711129278,0.7461224711129278,29103,0,1,3,train
125,124,Wspd,trend_ma18,trend,18.0,3,pearson,0.7198376698358545,0.7198376698358545,29563,0,1,3,train
126,125,Wspd,trend_ma18,trend,18.0,3,pearson,0.7213691821728052,0.7213691821728052,29983,0,1,3,train
127,126,Wspd,trend_ma18,trend,18.0,3,pearson,0.720688134010874,0.720688134010874,30602,0,1,3,train
128,127,Wspd,trend_ma18,trend,18.0,3,pearson,0.7364039999397575,0.7364039999397575,30760,0,1,3,train
129,128,Wspd,trend_ma18,trend,18.0,3,pearson,0.7255575151987063,0.7255575151987063,31284,0,1,3,train
130,129,Wspd,trend_ma18,trend,18.0,3,pearson,0.7047056298651609,0.7047056298651609,30614,0,1,3,train
131,130,Wspd,trend_ma18,trend,18.0,3,pearson,0.7010877330183893,0.7010877330183893,30762,0,1,3,train
132,131,Wspd,trend_ma18,trend,18.0,3,pearson,0.7280819234273398,0.7280819234273398,32308,0,1,3,train
133,132,Wspd,trend_ma18,trend,18.0,3,pearson,0.7035554051691497,0.7035554051691497,29291,0,1,3,train
134,133,Wspd,trend_ma18,trend,18.0,3,pearson,0.7301563175119691,0.7301563175119691,31913,0,1,3,train
1,0,Wspd,trend_ma18,trend,18.0,6,pearson,0.7177910439858868,0.7177910439858868,31760,0,1,6,train
2,1,Wspd,trend_ma18,trend,18.0,6,pearson,0.7053839577807208,0.7053839577807208,31815,0,1,6,train
3,2,Wspd,trend_ma18,trend,18.0,6,pearson,0.7032885915700336,0.7032885915700336,31873,0,1,6,train
4,3,Wspd,trend_ma18,trend,18.0,6,pearson,0.7096211039131431,0.7096211039131431,32103,0,1,6,train
5,4,Wspd,trend_ma18,trend,18.0,6,pearson,0.7332119450341876,0.7332119450341876,33067,0,1,6,train
6,5,Wspd,trend_ma18,trend,18.0,6,pearson,0.7265427455565248,0.7265427455565248,32399,0,1,6,train
7,6,Wspd,trend_ma18,trend,18.0,6,pearson,0.7372713307774825,0.7372713307774825,32983,0,1,6,train
8,7,Wspd,trend_ma18,trend,18.0,6,pearson,0.7388258441085049,0.7388258441085049,32825,0,1,6,train
9,8,Wspd,trend_ma18,trend,18.0,6,pearson,0.7164655811232346,0.7164655811232346,32209,0,1,6,train
10,9,Wspd,trend_ma18,trend,18.0,6,pearson,0.7393661668098517,0.7393661668098517,32522,0,1,6,train
11,10,Wspd,trend_ma18,trend,18.0,6,pearson,0.7141427730720721,0.7141427730720721,32398,0,1,6,train
12,11,Wspd,trend_ma18,trend,18.0,6,pearson,0.7102477317895755,0.7102477317895755,32211,0,1,6,train
13,12,Wspd,trend_ma18,trend,18.0,6,pearson,0.7224061255230719,0.7224061255230719,32413,0,1,6,train
14,13,Wspd,trend_ma18,trend,18.0,6,pearson,0.7399395932921189,0.7399395932921189,33196,0,1,6,train
15,14,Wspd,trend_ma18,trend,18.0,6,pearson,0.7132439304900611,0.7132439304900611,32343,0,1,6,train
16,15,Wspd,trend_ma18,trend,18.0,6,pearson,0.6948238388804718,0.6948238388804718,32028,0,1,6,train
17,16,Wspd,trend_ma18,trend,18.0,6,pearson,0.7267144723741579,0.7267144723741579,32470,0,1,6,train
18,17,Wspd,trend_ma18,trend,18.0,6,pearson,0.7514244333112654,0.7514244333112654,32985,0,1,6,train
19,18,Wspd,trend_ma18,trend,18.0,6,pearson,0.7159826274448422,0.7159826274448422,32383,0,1,6,train
20,19,Wspd,trend_ma18,trend,18.0,6,pearson,0.7108934096580714,0.7108934096580714,31597,0,1,6,train
21,20,Wspd,trend_ma18,trend,18.0,6,pearson,0.7220529311849863,0.7220529311849863,32536,0,1,6,train
22,21,Wspd,trend_ma18,trend,18.0,6,pearson,0.7094215398411391,0.7094215398411391,31007,0,1,6,train
23,22,Wspd,trend_ma18,trend,18.0,6,pearson,0.7199613244474549,0.7199613244474549,31831,0,1,6,train
24,23,Wspd,trend_ma18,trend,18.0,6,pearson,0.7070087366946397,0.7070087366946397,32277,0,1,6,train
25,24,Wspd,trend_ma18,trend,18.0,6,pearson,0.7117618678799882,0.7117618678799882,31915,0,1,6,train
26,25,Wspd,trend_ma18,trend,18.0,6,pearson,0.7353895028496876,0.7353895028496876,33447,0,1,6,train
27,26,Wspd,trend_ma18,trend,18.0,6,pearson,0.723653255817181,0.723653255817181,32911,0,1,6,train
28,27,Wspd,trend_ma18,trend,18.0,6,pearson,0.7325354906284861,0.7325354906284861,33765,0,1,6,train
29,28,Wspd,trend_ma18,trend,18.0,6,pearson,0.7114042326962143,0.7114042326962143,32388,0,1,6,train
30,29,Wspd,trend_ma18,trend,18.0,6,pearson,0.7160426582273077,0.7160426582273077,32864,0,1,6,train
31,30,Wspd,trend_ma18,trend,18.0,6,pearson,0.7203975190874972,0.7203975190874972,33025,0,1,6,train
32,31,Wspd,trend_ma18,trend,18.0,6,pearson,0.7116518628735302,0.7116518628735302,31752,0,1,6,train
33,32,Wspd,trend_ma18,trend,18.0,6,pearson,0.7180808710082821,0.7180808710082821,32308,0,1,6,train
34,33,Wspd,trend_ma18,trend,18.0,6,pearson,0.6948259583686048,0.6948259583686048,31852,0,1,6,train
35,34,Wspd,trend_ma18,trend,18.0,6,pearson,0.7051840380102029,0.7051840380102029,31505,0,1,6,train
36,35,Wspd,trend_ma18,trend,18.0,6,pearson,0.7201314850980132,0.7201314850980132,32267,0,1,6,train
37,36,Wspd,trend_ma18,trend,18.0,6,pearson,0.7321822736199666,0.7321822736199666,31977,0,1,6,train
38,37,Wspd,trend_ma18,trend,18.0,6,pearson,0.7254136473983909,0.7254136473983909,32800,0,1,6,train
39,38,Wspd,trend_ma18,trend,18.0,6,pearson,0.7267508568968923,0.7267508568968923,32474,0,1,6,train
40,39,Wspd,trend_ma18,trend,18.0,6,pearson,0.7274143887866966,0.7274143887866966,32800,0,1,6,train
41,40,Wspd,trend_ma18,trend,18.0,6,pearson,0.7088370633021369,0.7088370633021369,31232,0,1,6,train
42,41,Wspd,trend_ma18,trend,18.0,6,pearson,0.7292130096988033,0.7292130096988033,31936,0,1,6,train
43,42,Wspd,trend_ma18,trend,18.0,6,pearson,0.7326906746617758,0.7326906746617758,32427,0,1,6,train
44,43,Wspd,trend_ma18,trend,18.0,6,pearson,0.6845823315543672,0.6845823315543672,30517,0,1,6,train
45,44,Wspd,trend_ma18,trend,18.0,6,pearson,0.7160577963485587,0.7160577963485587,31886,0,1,6,train
46,45,Wspd,trend_ma18,trend,18.0,6,pearson,0.704725663760149,0.704725663760149,31213,0,1,6,train
47,46,Wspd,trend_ma18,trend,18.0,6,pearson,0.6880025767308782,0.6880025767308782,31486,0,1,6,train
48,47,Wspd,trend_ma18,trend,18.0,6,pearson,0.7177204948435437,0.7177204948435437,32340,0,1,6,train
49,48,Wspd,trend_ma18,trend,18.0,6,pearson,0.7328971031095302,0.7328971031095302,33649,0,1,6,train
50,49,Wspd,trend_ma18,trend,18.0,6,pearson,0.7184518354386785,0.7184518354386785,32100,0,1,6,train
51,50,Wspd,trend_ma18,trend,18.0,6,pearson,0.7184944265389227,0.7184944265389227,32719,0,1,6,train
52,51,Wspd,trend_ma18,trend,18.0,6,pearson,0.7051273355691787,0.7051273355691787,30390,0,1,6,train
53,52,Wspd,trend_ma18,trend,18.0,6,pearson,0.7368480088213035,0.7368480088213035,33028,0,1,6,train
54,53,Wspd,trend_ma18,trend,18.0,6,pearson,0.7314274895356091,0.7314274895356091,33141,0,1,6,train
55,54,Wspd,trend_ma18,trend,18.0,6,pearson,0.71944900235373,0.71944900235373,32031,0,1,6,train
56,55,Wspd,trend_ma18,trend,18.0,6,pearson,0.7187682943735826,0.7187682943735826,30862,0,1,6,train
57,56,Wspd,trend_ma18,trend,18.0,6,pearson,0.7292293241921999,0.7292293241921999,33008,0,1,6,train
58,57,Wspd,trend_ma18,trend,18.0,6,pearson,0.7410565545770035,0.7410565545770035,34441,0,1,6,train
59,58,Wspd,trend_ma18,trend,18.0,6,pearson,0.7218625964897247,0.7218625964897247,31413,0,1,6,train
60,59,Wspd,trend_ma18,trend,18.0,6,pearson,0.6965404965216762,0.6965404965216762,31909,0,1,6,train
61,60,Wspd,trend_ma18,trend,18.0,6,pearson,0.7093973761623109,0.7093973761623109,31162,0,1,6,train
62,61,Wspd,trend_ma18,trend,18.0,6,pearson,0.7348692614389754,0.7348692614389754,33334,0,1,6,train
63,62,Wspd,trend_ma18,trend,18.0,6,pearson,0.7372159168386415,0.7372159168386415,32218,0,1,6,train
64,63,Wspd,trend_ma18,trend,18.0,6,pearson,0.714741611177607,0.714741611177607,31032,0,1,6,train
65,64,Wspd,trend_ma18,trend,18.0,6,pearson,0.7220207722271266,0.7220207722271266,32018,0,1,6,train
66,65,Wspd,trend_ma18,trend,18.0,6,pearson,0.7271059731490844,0.7271059731490844,32475,0,1,6,train
67,66,Wspd,trend_ma18,trend,18.0,6,pearson,0.7222619171701365,0.7222619171701365,33237,0,1,6,train
68,67,Wspd,trend_ma18,trend,18.0,6,pearson,0.7164094058087388,0.7164094058087388,32643,0,1,6,train
69,68,Wspd,trend_ma18,trend,18.0,6,pearson,0.7075304292047354,0.7075304292047354,31956,0,1,6,train
70,69,Wspd,trend_ma18,trend,18.0,6,pearson,0.6866397858377903,0.6866397858377903,32053,0,1,6,train
71,70,Wspd,trend_ma18,trend,18.0,6,pearson,0.738465052211538,0.738465052211538,34553,0,1,6,train
72,71,Wspd,trend_ma18,trend,18.0,6,pearson,0.701681839092539,0.701681839092539,31894,0,1,6,train
73,72,Wspd,trend_ma18,trend,18.0,6,pearson,0.7312003760978154,0.7312003760978154,33603,0,1,6,train
74,73,Wspd,trend_ma18,trend,18.0,6,pearson,0.7261439205657075,0.7261439205657075,32414,0,1,6,train
75,74,Wspd,trend_ma18,trend,18.0,6,pearson,0.7230390132275445,0.7230390132275445,31911,0,1,6,train
76,75,Wspd,trend_ma18,trend,18.0,6,pearson,0.7327224647586756,0.7327224647586756,32342,0,1,6,train
77,76,Wspd,trend_ma18,trend,18.0,6,pearson,0.7061810932059234,0.7061810932059234,32000,0,1,6,train
78,77,Wspd,trend_ma18,trend,18.0,6,pearson,0.7202029971572399,0.7202029971572399,31199,0,1,6,train
79,78,Wspd,trend_ma18,trend,18.0,6,pearson,0.7255640218054377,0.7255640218054377,31252,0,1,6,train
80,79,Wspd,trend_ma18,trend,18.0,6,pearson,0.7420100153070173,0.7420100153070173,32193,0,1,6,train
81,80,Wspd,trend_ma18,trend,18.0,6,pearson,0.7484210060110196,0.7484210060110196,32106,0,1,6,train
82,81,Wspd,trend_ma18,trend,18.0,6,pearson,0.7272129419261832,0.7272129419261832,30955,0,1,6,train
83,82,Wspd,trend_ma18,trend,18.0,6,pearson,0.7757972263689811,0.7757972263689811,31470,0,1,6,train
84,83,Wspd,trend_ma18,trend,18.0,6,pearson,0.7598446133789136,0.7598446133789136,34754,0,1,6,train
85,84,Wspd,trend_ma18,trend,18.0,6,pearson,0.7345153698323336,0.7345153698323336,31284,0,1,6,train
86,85,Wspd,trend_ma18,trend,18.0,6,pearson,0.7346260687953939,0.7346260687953939,32345,0,1,6,train
87,86,Wspd,trend_ma18,trend,18.0,6,pearson,0.7267308821966344,0.7267308821966344,34410,0,1,6,train
88,87,Wspd,trend_ma18,trend,18.0,6,pearson,0.7132885823197858,0.7132885823197858,31584,0,1,6,train
