graph,source_TurbID,target_TurbID,source_node_index,target_node_index,weight,edge_length,delta_wspd_cosine,ma36_patv_correlation,fit_split
Distance,26,27,25,26,0.20388002693653107,478.6935962529131,0.528666673256712,0.9381107761949495,train
Distance,26,28,25,27,0.19718214869499207,951.7038251082496,0.2597459539219062,0.9365431734500841,train
Distance,26,47,25,46,0.19766436517238617,925.3473471493122,0.2712897682528396,0.9418113513047383,train
Distance,26,49,25,48,0.19737780094146729,941.0915103822217,0.5774037322546829,0.94078538044653,train
Distance,27,25,26,24,0.19738443195819855,953.5711970023101,0.632763389798096,0.9569477086910413,train
Distance,27,26,26,25,0.2041250467300415,478.6935962529131,0.528666673256712,0.9381107761949495,train
Distance,27,28,26,27,0.2041722536087036,473.77570570138585,0.6566940705769276,0.9496884079317937,train
Distance,27,29,26,28,0.19745968282222748,949.5146328031458,0.656373014207659,0.955696872961605,train
Distance,27,50,26,49,0.19685861468315125,981.4938137874449,0.6754550122680111,0.9489931507245026,train
Distance,28,26,27,25,0.19738560914993286,951.7038251082496,0.2597459539219062,0.9365431734500841,train
Distance,28,27,27,26,0.20413760840892792,473.77570570138585,0.6566940705769276,0.9496884079317937,train
Distance,28,29,27,28,0.20400933921337128,487.02500048717246,0.6291671224033144,0.9523725605719278,train
Distance,28,30,27,29,0.19735665619373322,953.2637878822899,0.6652533027689912,0.9455893856356282,train
Distance,28,51,27,50,0.19711080193519592,966.4159822826441,0.6863700206513133,0.9348583298493714,train
Distance,29,4,28,3,0.1974189132452011,943.9190780347973,0.4196432675788904,0.9427625677824917,train
Distance,29,5,28,4,0.19742393493652344,943.6472496108748,0.49584804845840386,0.9184085991202015,train
Distance,29,27,28,26,0.19731567800045013,949.5146328031458,0.656373014207659,0.955696872961605,train
Distance,29,28,28,27,0.20389515161514282,487.02500048717246,0.6291671224033144,0.9523725605719278,train
Distance,29,30,28,29,0.2039462774991989,481.78280016301994,0.5840842192027702,0.9605805109460712,train
Distance,30,5,29,4,0.1988527476787567,1006.1408154268939,0.3761287558583495,0.9135735890960783,train
Distance,30,6,29,5,0.19819332659244537,1039.038299619498,0.4217720230389551,0.9527255742510342,train
Distance,30,28,29,27,0.19987252354621887,953.2637878822899,0.6652533027689912,0.9455893856356282,train
Distance,30,29,29,28,0.20666183531284332,481.78280016301994,0.5840842192027702,0.9605805109460712,train
Distance,30,52,29,51,0.19641956686973572,1123.2509938727856,0.5746252284220621,0.9210485413375225,train
Distance,31,32,30,31,0.2065810263156891,474.5058371202046,0.5775635809609821,0.9645802554251655,train
Distance,31,33,30,32,0.19980433583259583,949.0739444010258,0.4620373979464687,0.9584525011842027,train
Distance,31,53,30,52,0.1956121027469635,1153.3626698565542,0.5417909236976676,0.9322960598760084,train
Distance,31,54,30,53,0.19915325939655304,983.2860280103273,0.5698864886812727,0.942340686856733,train
Distance,31,55,30,54,0.19884923100471497,998.8981865066312,0.4059393827658857,0.9508943188429012,train
Distance,32,9,31,8,0.19656963646411896,1012.400572795238,0.5893457196010967,0.9591721750179425,train
Distance,32,31,31,30,0.20448677241802216,474.5058371202046,0.5775635809609821,0.9645802554251655,train
Distance,32,33,31,32,0.20448391139507294,474.8052738939812,0.7126683463907088,0.9615443470819144,train
Distance,32,34,31,33,0.19830670952796936,920.1907944341216,0.6044867637437416,0.9475102479173556,train
Distance,32,55,31,54,0.19615289568901062,1033.4126463419993,0.6384473772839875,0.9601719152663335,train
Distance,33,9,32,8,0.19641178846359253,1007.1882379017292,0.5158723173430403,0.9572875581059734,train
Distance,33,31,32,30,0.1975172907114029,949.0739444010258,0.4620373979464687,0.9584525011842027,train
Distance,33,32,32,31,0.20421354472637177,474.8052738939812,0.7126683463907088,0.9615443470819144,train
Distance,33,34,32,33,0.20439131557941437,455.86665723224337,0.6684192967646894,0.9383621982716734,train
Distance,33,35,32,34,0.19746609032154083,951.835736459684,0.5337132716701853,0.9537814999296886,train
Distance,34,32,33,31,0.19840572774410248,920.1907944341216,0.6044867637437416,0.9475102479173556,train
Distance,34,33,33,32,0.20476412773132324,455.86665723224337,0.6684192967646894,0.9383621982716734,train
Distance,34,35,33,34,0.20388689637184143,542.9288080322594,0.7166406479482761,0.9445914535003337,train
Distance,34,56,33,55,0.19427649676799774,1128.1597551904213,0.6186209206443349,0.9189693483529304,train
Distance,34,57,33,56,0.19866669178009033,905.6076252911558,0.5205061057693968,0.9434785892325741,train
Distance,35,10,34,9,0.19592782855033875,1177.5130242449827,0.44368140252898236,0.9473934268199411,train
Distance,35,11,34,10,0.19793695211410522,1086.2288864410757,0.41554844495326876,0.942158290616727,train
Distance,35,12,34,11,0.19872520864009857,1048.5184118169147,0.49075244023981074,0.9403267607470349,train
Distance,35,33,34,32,0.2006317526102066,951.835736459684,0.5337132716701853,0.9537814999296886,train
Distance,35,34,34,33,0.20677833259105682,542.9288080322594,0.7166406479482761,0.9445914535003337,train
Distance,36,13,35,12,0.19904747605323792,1007.4493706512761,0.43706861685485254,0.9542805439973874,train
Distance,36,37,35,36,0.2069740742444992,473.27957858885316,0.3848576988112681,0.9365468478712466,train
Distance,36,38,35,37,0.20016507804393768,949.4970654566449,0.4820206403442811,0.9658623708870151,train
Distance,36,58,35,57,0.19913814961910248,1002.8610480825182,0.6096597547035695,0.9446100430923762,train
Distance,36,59,35,58,0.19467522203922272,1210.303171129049,0.6879495215511697,0.9593847998375187,train
Distance,37,13,36,12,0.19665774703025818,1006.4346058724517,0.5296781540833312,0.9365358928262382,train
Distance,37,36,36,35,0.20446854829788208,473.27957858885316,0.3848576988112681,0.9365468478712466,train
Distance,37,38,36,37,0.2044404000043869,476.2177466218643,0.679307616671976,0.9460033626174862,train
Distance,37,39,36,38,0.19770516455173492,951.4821003383607,0.4428191499079589,0.9153251284992451,train
Distance,37,58,36,57,0.1967281699180603,1002.8248425217226,0.5142866669537662,0.9197121043124887,train
Distance,38,14,37,13,0.19646874070167542,1006.0410559050429,0.5636078483632811,0.9412487744321987,train
Distance,38,36,37,35,0.19754420220851898,949.4970654566449,0.4820206403442811,0.9658623708870151,train
Distance,38,37,37,36,0.20423594117164612,476.2177466218643,0.679307616671976,0.9460033626174862,train
Distance,38,39,37,38,0.20424507558345795,475.2644016722986,0.6587070210190492,0.9553202944143718,train
Distance,38,40,37,39,0.19750608503818512,951.5537451290274,0.3495705004975126,0.95056501213035,train
Distance,39,16,38,15,0.1965034157037735,1003.8447970814724,0.4790778612036447,0.9225632606180498,train
Distance,39,37,38,36,0.19749923050403595,951.4821003383607,0.4428191499079589,0.9153251284992451,train
Distance,39,38,38,37,0.20423658192157745,475.2644016722986,0.6587070210190492,0.9553202944143718,train
Distance,39,40,38,39,0.20422674715518951,476.2893495400145,0.4345898563554065,0.9339171234715573,train
Distance,39,41,38,40,0.1975340098142624,949.6058059347669,0.3833942466989942,0.9084961621768013,train
Distance,40,38,39,37,0.1975090056657791,951.5537451290274,0.3495705004975126,0.95056501213035,train
Distance,40,39,39,38,0.20423825085163116,476.2893495400145,0.4345898563554065,0.9339171234715573,train
Distance,40,41,39,40,0.2042590081691742,474.1238670602528,0.699210908914943,0.9588920277017935,train
Distance,40,42,39,41,0.19752833247184753,950.5125104533457,0.6390031562230769,0.9661686643414017,train
Distance,40,62,39,61,0.19646543264389038,1006.3597939693882,0.32789290459796466,0.9243012746460678,train
Distance,41,39,40,38,0.19740554690361023,949.6058059347669,0.3833942466989942,0.9084961621768013,train
Distance,41,40,40,39,0.20411467552185059,474.1238670602528,0.699210908914943,0.9588920277017935,train
Distance,41,42,40,41,0.20406170189380646,479.6364946561017,0.653905684152666,0.9577592262771769,train
Distance,41,43,40,42,0.19735266268253326,952.4571135289376,0.5690177360811641,0.9486634016896227,train
Distance,41,63,40,62,0.19706541299819946,967.8211269107542,0.47269267595746745,0.9235190104514571,train
Distance,42,19,41,18,0.19647596776485443,1005.659629737727,0.514162889374874,0.9563344726336994,train
Distance,42,40,41,39,0.19752520322799683,950.5125104533457,0.6390031562230769,0.9661686643414017,train
Distance,42,41,41,40,0.20420275628566742,479.6364946561017,0.653905684152666,0.9577592262771769,train
Distance,42,43,41,42,0.20423677563667297,476.10761071806263,0.7100147197840032,0.9620696842136212,train
Distance,42,44,41,43,0.19755925238132477,948.6741998986028,0.5771721142569671,0.9075885339183758,train
Distance,43,41,42,40,0.19710105657577515,952.4571135289376,0.5690177360811641,0.9486634016896227,train
Distance,43,42,42,41,0.20383548736572266,476.10761071806263,0.7100147197840032,0.9620696842136212,train
Distance,43,44,42,43,0.20383824408054352,475.8182225958592,0.7069301203013209,0.9164056400438455,train
Distance,43,45,42,44,0.19768959283828735,920.2095423653767,0.09447383701756495,0.909295966008718,train
Distance,43,65,42,64,0.19753561913967133,928.7449857143324,0.5545346855504779,0.9564057985992681,train
Distance,44,42,43,41,0.19734211266040802,948.6741998986028,0.5771721142569671,0.9075885339183758,train
Distance,44,43,43,42,0.2040150761604309,475.8182225958592,0.7069301203013209,0.9164056400438455,train
Distance,44,45,43,44,0.204300194978714,445.09940703138005,0.09224311666089151,0.8673188950249999,train
Distance,44,46,43,45,0.19734978675842285,948.2592545994831,0.08109508340514693,0.8662358443960101,train
Distance,44,65,43,64,0.19699279963970184,967.4023164312122,0.5090261715267529,0.9091447960045156,train
Distance,45,43,44,42,0.19817210733890533,920.2095423653767,0.09447383701756495,0.909295966008718,train
Distance,45,44,44,43,0.2046213448047638,445.09940703138005,0.09224311666089151,0.8673188950249999,train
Distance,45,46,44,45,0.20406211912631989,503.5327890906634,0.43431547534106985,0.9715319155090993,train
Distance,45,47,44,46,0.19647540152072906,1010.4209625834818,0.6423954854197507,0.9558090357011919,train
Distance,45,66,44,65,0.19666898250579834,1000.5023182273891,0.10743553542217565,0.9002625277822413,train
Distance,46,25,45,24,0.19746427237987518,955.834892992603,0.5018216877378799,0.9590697855808642,train
Distance,46,44,45,43,0.1976049393415451,948.2592545994831,0.08109508340514693,0.8662358443960101,train
Distance,46,45,45,44,0.20400527119636536,503.5327890906634,0.43431547534106985,0.9715319155090993,train
Distance,46,47,45,46,0.2039630115032196,507.68514577909826,0.46280258910090194,0.9541890108167775,train
Distance,46,67,45,66,0.19696244597434998,982.4259792322454,0.09104821535479612,0.8617673926858451,train
Distance,47,25,46,24,0.20430989563465118,475.56907575545495,0.6785828946229183,0.9552644811811998,train
Distance,47,26,46,25,0.19805197417736053,925.3473471493122,0.2712897682528396,0.9418113513047383,train
Distance,47,45,46,44,0.1964482218027115,1010.4209625834818,0.6423954854197507,0.9558090357011919,train
Distance,47,46,46,45,0.2039916217327118,507.68514577909826,0.46280258910090194,0.9541890108167775,train
Distance,47,68,46,67,0.197198286652565,971.4754630365196,0.11237254910350958,0.8805255926418868,train
Distance,48,47,47,46,0.19526571035385132,1102.913852542357,0.6331684377018183,0.959700625556632,train
Distance,48,49,47,48,0.2043561339378357,542.9156941170094,0.7592657746364573,0.9678841026277062,train
Distance,48,50,47,49,0.1978549063205719,974.4774211141234,0.6348110206204559,0.9679472440678657,train
Distance,48,67,47,66,0.19799745082855225,966.9628282247335,0.11961789466754608,0.8871653135147345,train
Distance,48,68,47,67,0.20452579855918884,527.2086028631437,0.12055180476766249,0.901267844264202,train
Distance,49,26,48,25,0.19771887362003326,941.0915103822217,0.5774037322546829,0.94078538044653,train
Distance,49,48,48,47,0.2035718560218811,542.9156941170094,0.7592657746364573,0.9678841026277062,train
Distance,49,50,48,49,0.2042539268732071,476.450312220681,0.7590418047401756,0.9618834137473489,train
Distance,49,51,48,50,0.19753950834274292,950.807830214968,0.45936561662513375,0.9418679707923575,train
Distance,49,68,48,67,0.19691585004329681,983.9130819251884,0.12648160850852444,0.8962993561258602,train
Distance,50,26,49,25,0.19702380895614624,983.2998810186676,0.45532882887050957,0.9380537898110332,train
Distance,50,27,49,26,0.19705833494663239,981.4938137874449,0.6754550122680111,0.9489931507245026,train
Distance,50,48,49,47,0.19719189405441284,974.4774211141234,0.6348110206204559,0.9679472440678657,train
Distance,50,49,49,48,0.20435373485088348,476.450312220681,0.7590418047401756,0.9618834137473489,train
Distance,50,51,49,50,0.20437225699424744,474.5226713729066,0.5851004212293683,0.943424312327229,train
Distance,51,26,50,25,0.1945239156484604,1210.7764462645862,0.19307296559499174,0.935468800297482,train
Distance,51,27,50,26,0.198965921998024,1004.3185721549346,0.4939936258516444,0.9351389931109391,train
Distance,51,28,50,27,0.1997009962797165,966.4159822826441,0.6863700206513133,0.9348583298493714,train
Distance,51,49,50,48,0.1999962478876114,950.807830214968,0.45936561662513375,0.9418679707923575,train
Distance,51,50,50,49,0.20681290328502655,474.5226713729066,0.5851004212293683,0.943424312327229,train
Distance,52,30,51,29,0.19989515841007233,1123.2509938727856,0.5746252284220621,0.9210485413375225,train
Distance,52,31,51,30,0.19248196482658386,1423.7761372943305,0.528924378061833,0.931704907197432,train
Distance,52,53,51,52,0.2102479189634323,488.8048476939155,0.7127308718555612,0.9072781379649567,train
Distance,52,54,51,53,0.20374725759029388,935.456895600383,0.5998447522706482,0.9146471445560748,train
Distance,52,55,51,54,0.19362765550613403,1380.9180265177235,0.5516620986674866,0.9268492171235514,train
Distance,53,31,52,30,0.19579046964645386,1153.3626698565542,0.5417909236976676,0.9322960598760084,train
Distance,53,52,52,51,0.20662882924079895,488.8048476939155,0.7127308718555612,0.9072781379649567,train
Distance,53,54,52,53,0.20700453221797943,449.5922701092691,0.7048932490265903,0.9473531828440138,train
Distance,53,55,52,54,0.20094986259937286,896.3303897138748,0.5642446869343585,0.9267870688981773,train
Distance,53,56,52,55,0.18962635099887848,1406.4826785187286,0.5036958286676214,0.910456118009856,train
Distance,54,31,53,30,0.19668951630592346,983.2860280103273,0.5698864886812727,0.942340686856733,train
Distance,54,52,53,51,0.19758272171020508,935.456895600383,0.5998447522706482,0.9146471445560748,train
Distance,54,53,53,52,0.20425741374492645,449.5922701092691,0.7048932490265903,0.9473531828440138,train
Distance,54,55,53,54,0.20428311824798584,446.74872696946056,0.6010768542261912,0.9430653782351451,train
Distance,54,56,53,55,0.19718720018863678,956.9045679775176,0.5874761862856642,0.9179471300455717,train
Distance,55,31,54,30,0.19652292132377625,998.8981865066312,0.4059393827658857,0.9508943188429012,train
Distance,55,53,54,52,0.1984180510044098,896.3303897138748,0.5642446869343585,0.9267870688981773,train
Distance,55,54,54,53,0.20442216098308563,446.74872696946056,0.6010768542261912,0.9430653782351451,train
Distance,55,56,54,55,0.20380909740924835,510.31272305676555,0.6384855628133888,0.9365368711044243,train
Distance,55,57,54,56,0.19682781398296356,983.0552515288515,0.48285358428012765,0.959288174440215,train
Distance,56,32,55,31,0.19596336781978607,1071.1017184413909,0.5699702099516426,0.9413706964376661,train
Distance,56,33,55,32,0.19600102305412292,1069.2842872942008,0.5923053810050756,0.929352054561698,train
Distance,56,54,55,53,0.19821684062480927,956.9045679775176,0.5874761862856642,0.9179471300455717,train
Distance,56,55,55,54,0.2047339677810669,510.31272305676555,0.6384855628133888,0.9365368711044243,train
Distance,56,57,55,56,0.20508478581905365,475.1261470013367,0.7261574753243323,0.9432643532815412,train
Distance,57,32,56,31,0.19393041729927063,1245.7934114146356,0.4780254907402954,0.9631824329232358,train
Distance,57,33,56,32,0.19833114743232727,1047.618633573945,0.5208106787570995,0.9534677108404535,train
Distance,57,34,56,33,0.20106586813926697,905.6076252911558,0.5205061057693968,0.9434785892325741,train
Distance,57,55,56,54,0.1996190845966339,983.0552515288515,0.48285358428012765,0.959288174440215,train
Distance,57,56,56,55,0.207053542137146,475.1261470013367,0.7261574753243323,0.9432643532815412,train
Distance,58,36,57,35,0.19911493360996246,1002.8610480825182,0.6096597547035695,0.9446100430923762,train
Distance,58,37,57,36,0.19911561906337738,1002.8248425217226,0.5142866669537662,0.9197121043124887,train
Distance,58,38,57,37,0.19470736384391785,1207.94244428602,0.5192937448670497,0.9417958259416209,train
Distance,58,59,57,58,0.20692625641822815,475.721033728124,0.6772028148267828,0.9433893781800516,train
Distance,58,60,57,59,0.20013582706451416,949.812539385663,0.613097324948276,0.9392313542065555,train
Distance,59,37,58,36,0.19667400419712067,1007.2130309949271,0.4195517262005436,0.9289869983227045,train
Distance,59,38,58,37,0.19667017459869385,1007.4089962210078,0.507781402755995,0.9570241953398143,train
Distance,59,58,58,57,0.20447789132595062,475.721033728124,0.6772028148267828,0.9433893781800516,train
Distance,59,60,58,59,0.20449338853359222,474.104616654374,0.6888689601687429,0.9583957872621078,train
Distance,59,61,58,60,0.19768449664115906,954.2942572732771,0.5774673944590969,0.960376198147197,train
Distance,60,38,59,37,0.19646747410297394,1006.3220343104938,0.6146415648217567,0.9543629179205574,train
Distance,60,58,59,57,0.19754262268543243,949.812539385663,0.613097324948276,0.9392313542065555,train
Distance,60,59,59,58,0.20426055788993835,474.104616654374,0.6888689601687429,0.9583957872621078,train
Distance,60,61,59,60,0.20419813692569733,480.5901848132012,0.715414310365311,0.9587639388525209,train
Distance,60,62,59,61,0.19753120839595795,950.4288930045193,0.4584618189150209,0.9268081474748844,train
Distance,61,40,60,39,0.19604115188121796,1032.648413791922,0.39714291610223956,0.9513308474095242,train
Distance,61,59,60,58,0.19755379855632782,954.2942572732771,0.5774673944590969,0.960376198147197,train
Distance,61,60,60,59,0.20429573953151703,480.5901848132012,0.715414310365311,0.9587639388525209,train
Distance,61,62,60,61,0.20438425242900848,471.37298229396976,0.5920121549961809,0.9283322575779874,train
Distance,61,63,60,62,0.1977250725030899,945.0513492226405,0.5952555517080111,0.9407988931698404,train
Distance,62,41,61,40,0.19712741672992706,969.1187388590821,0.3793943732103695,0.9148198905521046,train
Distance,62,60,61,59,0.19747687876224518,950.4288930045193,0.4584618189150209,0.9268081474748844,train
Distance,62,61,61,60,0.2042304277420044,471.37298229396976,0.5920121549961809,0.9283322575779874,train
Distance,62,63,61,62,0.20420508086681366,474.03266896690536,0.6102140838847409,0.9249706914161611,train
Distance,62,64,61,63,0.19696015119552612,977.9481464319922,0.5864736487008705,0.9166682186150656,train
Distance,63,41,62,40,0.19709540903568268,967.8211269107542,0.47269267595746745,0.9235190104514571,train
Distance,63,61,62,60,0.1975196897983551,945.0513492226405,0.5952555517080111,0.9407988931698404,train
Distance,63,62,62,61,0.204146608710289,474.03266896690536,0.6102140838847409,0.9249706914161611,train
Distance,63,64,62,63,0.20385223627090454,503.91763876590005,0.7389324797132734,0.9475690084563375,train
Distance,63,65,62,64,0.19738610088825226,952.2739257658018,0.47285613134792687,0.9286930135454767,train
Distance,64,43,63,42,0.1971352994441986,963.2142604940274,0.38238662285740466,0.943599195243035,train
Distance,64,62,63,61,0.19685712456703186,977.9481464319922,0.5864736487008705,0.9166682186150656,train
Distance,64,63,63,62,0.20380395650863647,503.91763876590005,0.7389324797132734,0.9475690084563375,train
Distance,64,65,63,64,0.20432758331298828,449.3990588384237,0.5268592452586083,0.9462760092470356,train
Distance,64,66,63,65,0.1978759914636612,922.9416014712835,0.4533486386314524,0.9453608755549723,train
Distance,65,43,64,42,0.19761750102043152,928.7449857143324,0.5545346855504779,0.9564057985992681,train
Distance,65,63,64,62,0.1971861720085144,952.2739257658018,0.47285613134792687,0.9286930135454767,train
Distance,65,64,64,63,0.20416899025440216,449.3990588384237,0.5268592452586083,0.9462760092470356,train
Distance,65,66,64,65,0.20391081273555756,477.0624595236486,0.6461054537493465,0.9708354784868939,train
Distance,65,67,64,66,0.19711649417877197,956.0257645603547,0.5700429328728702,0.9512753774560572,train
Distance,66,45,65,44,0.19637122750282288,1000.5023182273891,0.10743553542217565,0.9002625277822413,train
Distance,66,64,65,63,0.1978229135274887,922.9416014712835,0.4533486386314524,0.9453608755549723,train
Distance,66,65,65,64,0.20401446521282196,477.0624595236486,0.6461054537493465,0.9708354784868939,train
Distance,66,67,65,66,0.20398925244808197,479.67814939891656,0.6991151572781938,0.9654270586032485,train
Distance,66,68,65,67,0.19780214130878448,924.0924721845929,0.5897272266164139,0.9746849041218123,train
Distance,67,46,66,45,0.19686713814735413,982.4259792322454,0.09104821535479612,0.8617673926858451,train
Distance,67,48,66,47,0.19716030359268188,966.9628282247335,0.11961789466754608,0.8871653135147345,train
Distance,67,65,66,64,0.1973651647567749,956.0257645603547,0.5700429328728702,0.9512753774560572,train
Distance,67,66,66,65,0.20414280891418457,479.67814939891656,0.6991151572781938,0.9654270586032485,train
Distance,67,68,66,67,0.20446456968784332,445.18651563831065,0.7032493530130992,0.9596824884821359,train
Distance,68,47,67,46,0.19707705080509186,971.4754630365196,0.11237254910350958,0.8805255926418868,train
Distance,68,48,67,47,0.2036629468202591,527.2086028631437,0.12055180476766249,0.901267844264202,train
Distance,68,49,67,48,0.1968405544757843,983.9130819251884,0.12648160850852444,0.8962993561258602,train
Distance,68,66,67,65,0.19795289635658264,924.0924721845929,0.5897272266164139,0.9746849041218123,train
Distance,68,67,67,66,0.20446649193763733,445.18651563831065,0.7032493530130992,0.9596824884821359,train
Distance,69,70,68,69,0.20437616109848022,477.63244482842083,0.7291413305684702,0.9421405898368611,train
Distance,69,89,68,88,0.19767099618911743,950.6851885254778,0.1337953142440512,0.8822932210288582,train
Distance,69,90,68,89,0.20441152155399323,473.94809154287606,0.12495116439110118,0.8950283981985172,train
Distance,69,110,68,109,0.19712448120117188,979.7348195839191,0.11452670043441707,0.8985587410191667,train
Distance,69,111,68,110,0.19641682505607605,1016.2304134385325,0.0973317338272245,0.8945150564635211,train
Distance,70,69,69,68,0.20453141629695892,477.63244482842083,0.7291413305684702,0.9421405898368611,train
Distance,70,71,69,70,0.2038353830575943,545.1392579215105,0.6974773682402258,0.9339088110242877,train
Distance,70,72,69,71,0.19785018265247345,949.1207393038169,0.47026424267146266,0.9426834362816114,train
Distance,70,90,69,89,0.19782166182994843,950.6589343799012,0.12592631588784076,0.8757181803660998,train
Distance,70,111,69,110,0.19596131145954132,1046.4861768370743,0.11020382362889687,0.8655186720958029,train
Distance,71,69,70,68,0.1961263120174408,1019.3346169747455,0.6115630661724067,0.9458107737518183,train
Distance,71,70,70,69,0.20344285666942596,545.1392579215105,0.6974773682402258,0.9339088110242877,train
Distance,71,72,70,71,0.20477139949798584,406.61614106035626,0.6448681868974477,0.9500702589087646,train
Distance,71,73,70,72,0.19866648316383362,882.2648210051866,0.6188036889968281,0.94791959037239,train
Distance,71,91,70,90,0.19699297845363617,974.5432786829493,0.49119242631968013,0.9394228195532779,train
Distance,72,70,71,69,0.1973918229341507,949.1207393038169,0.47026424267146266,0.9426834362816114,train
Distance,72,71,71,70,0.20469118654727936,406.61614106035626,0.6448681868974477,0.9500702589087646,train
Distance,72,73,71,72,0.20405983924865723,477.39769387248015,0.6955525802479792,0.9696733973636015,train
Distance,72,74,71,73,0.19742362201213837,947.4006652226747,0.58489321368885,0.9672519695108027,train
Distance,72,92,71,91,0.19643355906009674,999.700092344363,0.5117923738973529,0.9284964684915267,train
Distance,73,71,72,70,0.1983475536108017,882.2648210051866,0.6188036889968281,0.94791959037239,train
Distance,73,72,72,71,0.2038121074438095,477.39769387248015,0.6955525802479792,0.9696733973636015,train
Distance,73,74,72,73,0.20388014614582062,470.2624123392499,0.7469482382660507,0.9692846011018075,train
Distance,73,75,72,74,0.1971314400434494,950.2428693576614,0.6365461429325355,0.961045077797265,train
Distance,73,92,72,91,0.19682875275611877,966.480798708983,0.6427621494022266,0.923911849546201,train
Distance,74,72,73,71,0.1974467635154724,947.4006652226747,0.58489321368885,0.9672519695108027,train
Distance,74,73,73,72,0.20415189862251282,470.2624123392499,0.7469482382660507,0.9692846011018075,train
Distance,74,75,73,74,0.20404863357543945,481.0343694841471,0.7601487109912038,0.9684895334280387,train
Distance,74,76,73,75,0.19732224941253662,954.1205011065445,0.6433909388776176,0.9591832082038523,train
Distance,74,93,73,92,0.19703041017055511,969.7030010245367,0.6662320428774403,0.9472637435456209,train
Distance,75,73,74,72,0.19757413864135742,950.2428693576614,0.6365461429325355,0.961045077797265,train
Distance,75,74,74,73,0.20423465967178345,481.0343694841471,0.7601487109912038,0.9684895334280387,train
Distance,75,76,74,75,0.20427961647510529,476.3767336620417,0.7586292445795962,0.9545954958102293,train
Distance,75,77,74,76,0.19760842621326447,948.3920069339465,-0.06143153876921172,0.9499992039241242,train
Distance,75,94,74,93,0.19630315899848938,1016.7017115402,0.6587824263774484,0.957428658961206,train
Distance,76,74,75,73,0.1973990499973297,954.1205011065445,0.6433909388776176,0.9591832082038523,train
Distance,76,75,75,74,0.2041729837656021,476.3767336620417,0.7586292445795962,0.9545954958102293,train
Distance,76,77,75,76,0.20420731604099274,472.7903257042521,-0.10381130312197023,0.9443858576728441,train
Distance,76,78,75,77,0.19733600318431854,957.5042013829226,0.5962231905664332,0.9560924465324917,train
Distance,76,95,75,94,0.1968846321105957,981.4255499353277,0.6627177783834026,0.9295653109628262,train
Distance,77,75,76,74,0.1975814700126648,948.3920069339465,-0.06143153876921172,0.9499992039241242,train
Distance,77,76,76,75,0.2042860984802246,472.7903257042521,-0.10381130312197023,0.9443858576728441,train
Distance,77,78,76,77,0.2041647732257843,485.3465192344266,-0.06574084276259817,0.949886322053963,train
Distance,77,79,76,78,0.19744054973125458,955.9800667850507,0.0024936716401322235,0.94082544213408,train
Distance,77,96,76,95,0.19652701914310455,1003.909323398673,-0.07487328986208125,0.9175565937822947,train
Distance,78,76,77,75,0.19762635231018066,957.5042013829226,0.5962231905664332,0.9560924465324917,train
Distance,78,77,77,76,0.20438633859157562,485.3465192344266,-0.06574084276259817,0.949886322053963,train
Distance,78,79,77,78,0.20449939370155334,473.66848543058217,0.747021201423182,0.9571223811535734,train
Distance,78,97,77,96,0.19645974040031433,1018.2023762682254,0.6543115771544231,0.9410948055567645,train
Distance,78,98,77,97,0.19702820479869843,989.0465043780179,0.6669977945759905,0.9569089762462176,train
Distance,79,77,78,76,0.19963166117668152,955.9800667850507,0.0024936716401322235,0.94082544213408,train
Distance,79,78,78,77,0.2065446972846985,473.66848543058217,0.747021201423182,0.9571223811535734,train
Distance,79,97,78,96,0.19541342556476593,1160.377406666123,0.5675330836035329,0.9407415389413978,train
Distance,79,98,78,97,0.1998981237411499,941.7438998877022,0.6836748408425962,0.9509685812032123,train
Distance,79,99,78,98,0.1985120326280594,1013.8137748778955,0.6794251488645257,0.9338952659909694,train
Distance,80,13,79,12,0.19315828382968903,1475.4899857076568,0.311831403928659,0.9244396348905034,train
Distance,80,14,79,13,0.1932717263698578,1471.454675902081,0.3107571213561588,0.9108020119506661,train
Distance,80,81,79,80,0.21265479922294617,478.89970062412067,0.7084660876544957,0.9229776536790278,train
Distance,80,82,79,81,0.20629942417144775,918.648540687596,0.6164856984477812,0.9356070748529358,train
Distance,80,83,79,82,0.19461582601070404,1422.9556666765104,0.5183022826125085,0.9200593655776993,train
Distance,81,15,80,14,0.19035831093788147,1396.6721713918498,0.27473590242539836,0.9108888151104407,train
Distance,81,80,80,79,0.20724299550056458,478.89970062412067,0.7084660876544957,0.9229776536790278,train
Distance,81,82,80,81,0.20760905742645264,440.00111226444926,0.6288275306187668,0.9626966446246539,train
Distance,81,83,80,82,0.20050588250160217,948.0196188392938,0.6263399947805798,0.9071562320446047,train
Distance,81,102,80,101,0.19428370893001556,1239.8638281791239,0.5376566518792822,0.8896678184217676,train
Distance,82,80,81,79,0.1987164169549942,918.648540687596,0.6164856984477812,0.9356070748529358,train
Distance,82,81,81,80,0.20520000159740448,440.00111226444926,0.6288275306187668,0.9626966446246539,train
Distance,82,83,81,82,0.20437179505825043,524.8987280823535,0.624445470606586,0.9170410223361409,train
Distance,82,84,81,83,0.1972196251153946,998.5285930969807,0.6230275001360734,0.9326813714215121,train
Distance,82,102,81,101,0.1944921761751175,1130.986816016264,0.6482280064692792,0.896605614917553,train
Distance,83,81,82,80,0.19773484766483307,948.0196188392938,0.6263399947805798,0.9071562320446047,train
